"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.428587590E-1,6.660000086E-1,1.004999995E0,9.088050842E0,9.167674139E0
8.453503380E-1,6.850500107E-1,9.670500755E-1,9.796950340E0,9.868369437E0
8.478439930E-1,6.660000086E-1,9.480000734E-1,9.835050583E0,9.903054080E0
8.503376460E-1,6.850500107E-1,8.899500370E-1,1.037205029E1,1.043267615E1
8.528316540E-1,6.660000086E-1,8.710500598E-1,1.042905045E1,1.048653315E1
8.553256930E-1,6.850500107E-1,7.939500213E-1,1.100400066E1,1.105385366E1
8.578193470E-1,6.660000086E-1,7.560000420E-1,1.104195023E1,1.108782020E1
8.603130020E-1,7.039500475E-1,1.429500133E-1,1.108005047E1,1.110331026E1
8.628075020E-1,7.240500450E-1,1.620000005E-1,1.178895092E1,1.181227566E1
8.653020010E-1,7.620000243E-1,1.429500133E-1,1.178895092E1,1.181441672E1
8.677966070E-1,7.620000243E-1,1.620000005E-1,1.184595013E1,1.187153834E1
8.702912240E-1,8.190000653E-1,1.429500133E-1,1.186605072E1,1.189514000E1
8.727847600E-1,8.580000401E-1,1.429500133E-1,1.192305088E1,1.195473718E1
8.752782990E-1,1.450950027E0,1.050000042E-1,1.194195080E1,1.203023150E1
8.777707610E-1,1.450950027E0,1.050000042E-1,1.200000095E1,1.208785770E1
8.802632240E-1,1.509000063E0,6.705000252E-2,1.201905060E1,1.211359378E1
8.827564450E-1,1.546950102E0,6.705000252E-2,1.205700016E1,1.215601922E1
8.852496740E-1,2.122050047E0,4.695000127E-2,1.205700016E1,1.224240800E1
8.877437900E-1,2.122050047E0,4.695000127E-2,1.209495068E1,1.227978553E1
8.902379050E-1,2.160000086E0,2.805000171E-2,1.207605076E1,1.226773773E1
8.927287160E-1,2.179050207E0,4.695000127E-2,1.209495068E1,1.228976387E1
8.952195250E-1,2.256000042E0,2.805000171E-2,1.207605076E1,1.228500407E1
8.977118350E-1,2.869050026E0,2.805000171E-2,1.209495068E1,1.243061007E1
9.002041420E-1,2.887950182E0,9.000000544E-3,1.207605076E1,1.241657518E1
9.026976800E-1,2.869050026E0,2.805000171E-2,1.211505032E1,1.245016783E1
9.051912190E-1,2.887950182E0,9.000000544E-3,1.213395023E1,1.247289403E1
9.076852080E-1,2.907000065E0,2.805000171E-2,1.219095039E1,1.253278531E1
9.101792090E-1,2.944950104E0,-9.000000544E-3,1.222995090E1,1.257952747E1
9.126744390E-1,2.944950104E0,9.000000544E-3,1.290000057E1,1.323188675E1
9.151696700E-1,2.983950138E0,-9.000000544E-3,1.290000057E1,1.324062137E1
9.176628600E-1,2.983950138E0,9.000000544E-3,1.297695065E1,1.331560316E1
9.201560550E-1,3.022050142E0,-2.805000171E-2,1.359000111E1,1.392198635E1
9.226495890E-1,3.022050142E0,-9.000000544E-3,1.362795067E1,1.395900811E1
9.251431260E-1,3.040950060E0,-2.805000171E-2,1.366605091E1,1.400032541E1
9.276388570E-1,3.040950060E0,-2.805000171E-2,1.429800034E1,1.461783081E1
9.301345880E-1,3.060000181E0,-4.695000127E-2,1.429800034E1,1.462185416E1
9.326273160E-1,3.022050142E0,-2.805000171E-2,1.435605049E1,1.467071094E1
9.351200490E-1,3.040950060E0,-4.695000127E-2,1.439400101E1,1.471179277E1
9.376145510E-1,3.003000259E0,-2.805000171E-2,1.447095108E1,1.477928356E1
9.401090500E-1,3.003000259E0,-4.695000127E-2,1.504500103E1,1.534184705E1
9.426007010E-1,2.944950104E0,-2.805000171E-2,1.506405067E1,1.534923909E1
9.450923580E-1,2.944950104E0,-4.695000127E-2,1.504500103E1,1.533059005E1
9.475840880E-1,2.887950182E0,-2.805000171E-2,1.506405067E1,1.533840493E1
9.500758190E-1,2.869050026E0,-4.695000127E-2,1.504500103E1,1.531619105E1
9.525690110E-1,2.256000042E0,-2.805000171E-2,1.506405067E1,1.523206965E1
9.550622040E-1,2.275050163E0,-4.695000127E-2,1.502595043E1,1.519727752E1
9.575548560E-1,2.256000042E0,-2.805000171E-2,1.502595043E1,1.519439072E1
9.600475110E-1,2.275050163E0,-6.599999964E-2,1.496895027E1,1.514099341E1
9.625399730E-1,2.256000042E0,-4.695000127E-2,1.443195057E1,1.460729057E1
9.650324340E-1,2.275050163E0,-6.599999964E-2,1.439400101E1,1.457283343E1
9.675239630E-1,2.218050003E0,-4.695000127E-2,1.439400101E1,1.456396976E1
9.700155020E-1,2.218050003E0,-6.599999964E-2,1.431705093E1,1.448799673E1
9.725077720E-1,2.179050207E0,-4.695000127E-2,1.374300098E1,1.391475980E1
9.750000410E-1,2.160000086E0,-6.599999964E-2,1.370400047E1,1.387334081E1
9.774936170E-1,2.083050013E0,-4.695000127E-2,1.366605091E1,1.382397371E1
9.799871940E-1,2.044950008E0,-4.695000127E-2,1.301505089E1,1.317480833E1
9.824816550E-1,1.987950087E0,-9.000000544E-3,1.303395081E1,1.318468430E1
9.849761160E-1,1.336050034E0,-9.000000544E-3,1.299600029E1,1.306449900E1
9.874698080E-1,1.297950029E0,4.695000127E-2,1.299600029E1,1.306073896E1
9.899635010E-1,1.297950029E0,6.705000252E-2,1.293795109E1,1.300306688E1
9.924560780E-1,1.260000110E0,1.240500063E-1,1.291905022E1,1.298094169E1
9.949486550E-1,1.240950108E0,1.620000005E-1,1.284300041E1,1.290383124E1
9.974400200E-1,1.164000034E0,2.389500141E-1,1.280400085E1,1.285902139E1
9.999314050E-1,1.144950032E0,2.580000162E-1,1.219095039E1,1.224731587E1
1.002423560E0,1.087050080E0,3.349500299E-1,1.219095039E1,1.224390219E1
1.004915713E0,1.087050080E0,3.730500042E-1,1.213395023E1,1.218825633E1
1.007409751E0,1.030050039E0,4.500000179E-1,1.153995037E1,1.159456587E1
1.009903790E0,1.030050039E0,4.690500200E-1,1.150200081E1,1.155755310E1
1.012397890E0,9.919500351E-1,5.260500312E-1,1.148295021E1,1.153771377E1
1.014892007E0,9.730500579E-1,5.449500084E-1,1.083105087E1,1.088831759E1
1.017385544E0,9.340500236E-1,6.030000448E-1,1.083105087E1,1.088796223E1
1.019879083E0,8.959500194E-1,6.220500469E-1,1.075500011E1,1.081016652E1
1.022373084E0,8.190000653E-1,6.600000262E-1,1.014195061E1,1.019634853E1
1.024867083E0,7.999500632E-1,6.600000262E-1,1.010295010E1,1.015603864E1
1.027359245E0,7.429500222E-1,6.990000606E-1,1.006500053E1,1.011656125E1
1.029851400E0,7.240500450E-1,6.990000606E-1,9.414000511E0,9.467642535E0
1.032343901E0,6.850500107E-1,7.369500399E-1,9.414000511E0,9.467618206E0
1.034836400E0,6.660000086E-1,7.369500399E-1,9.337050438E0,9.389737070E0
1.037330554E0,5.890500546E-1,7.750500441E-1,8.782050133E0,8.835841051E0
1.039824707E0,5.700000525E-1,7.750500441E-1,8.743050575E0,8.795824918E0
1.042318996E0,5.130000114E-1,8.329500556E-1,8.704950333E0,8.759745150E0
1.044813267E0,5.130000114E-1,8.520000577E-1,8.072999954E0,8.134027377E0
1.047307150E0,4.939500093E-1,9.090000391E-1,8.072999954E0,8.139016890E0
1.049801035E0,4.939500093E-1,9.289500713E-1,8.016000748E0,8.084751254E0
1.052295151E0,4.750500321E-1,1.004999995E0,7.977000237E0,8.054081592E0
1.054789266E0,4.939500093E-1,1.540950060E0,7.345050335E0,7.521188611E0
1.057284843E0,4.750500321E-1,1.561050057E0,7.345050335E0,7.524115512E0
1.059780420E0,4.939500093E-1,1.561050057E0,7.288050175E0,7.469708110E0
1.062274996E0,4.750500321E-1,1.599000096E0,6.712950230E0,6.917092932E0
1.064769575E0,4.939500093E-1,1.599000096E0,6.675000191E0,6.881599775E0
1.067261882E0,4.750500321E-1,1.656000137E0,6.655950546E0,6.875295387E0
1.069754189E0,4.939500093E-1,1.675950050E0,6.579000473E0,6.807058279E0
1.072247762E0,4.750500321E-1,1.732950091E0,6.024000168E0,6.286284004E0
1.074741339E0,4.939500093E-1,1.752000093E0,5.985000134E0,6.255694809E0
1.077235299E0,4.750500321E-1,1.810050130E0,5.985000134E0,6.270740036E0
1.079729262E0,4.939500093E-1,1.828950047E0,5.928000450E0,6.223361971E0
1.082222376E0,4.750500321E-1,1.885950089E0,5.908950329E0,6.220785662E0
1.084715493E0,4.939500093E-1,1.924950123E0,5.832000256E0,6.161302344E0
1.087208910E0,4.750500321E-1,2.499000072E0,5.794050217E0,6.327850489E0
1.089702295E0,4.939500093E-1,2.479950190E0,5.218950272E0,5.799274221E0
1.092197641E0,4.750500321E-1,2.518050194E0,5.238000393E0,5.831200342E0
1.094692986E0,4.939500093E-1,2.536950111E0,5.200050354E0,5.806946372E0
1.097187178E0,4.750500321E-1,2.595000029E0,5.200050354E0,5.830970877E0
1.099681371E0,4.939500093E-1,2.632950068E0,5.142000198E0,5.797980572E0
1.102174750E0,4.750500321E-1,2.691000223E0,5.122950077E0,5.806183964E0
1.104668097E0,4.939500093E-1,2.710050106E0,5.047050476E0,5.749876233E0
1.107162713E0,4.750500321E-1,2.767050028E0,5.028000355E0,5.758734753E0
1.109657328E0,4.939500093E-1,2.806050062E0,4.951050282E0,5.712337740E0
1.112149633E0,4.750500321E-1,2.863050222E0,4.912950039E0,5.706120152E0
1.114641942E0,4.939500093E-1,2.881950140E0,4.836000443E0,5.651240882E0
1.117138902E0,4.750500321E-1,2.940000057E0,4.798050404E0,5.647172792E0
1.119635861E0,4.939500093E-1,2.959050179E0,4.720950127E0,5.593508261E0
1.122130282E0,4.750500321E-1,3.036000252E0,4.185000420E0,5.192032220E0
1.124624707E0,4.939500093E-1,3.055050135E0,4.165950298E0,5.189649297E0
1.127119362E0,4.750500321E-1,3.130950212E0,4.165950298E0,5.232940249E0
1.129614015E0,4.939500093E-1,3.150000095E0,4.126950264E0,5.215189900E0
1.132107518E0,4.939500093E-1,3.226950169E0,4.108050346E0,5.247215609E0
1.134601019E0,5.320500135E-1,3.246000051E0,4.051050186E0,5.218294852E0
1.137095482E0,5.320500135E-1,3.304050207E0,4.012050152E0,5.224592942E0
1.139589943E0,5.700000525E-1,3.342000246E0,3.936000109E0,5.194801494E0
1.142082711E0,5.700000525E-1,3.399000168E0,3.897000074E0,5.202375590E0
1.144575482E0,6.090000272E-1,3.418950081E0,3.246000051E0,4.753589909E0
1.147070396E0,5.890500546E-1,3.475950241E0,3.265050173E0,4.805180816E0
1.149565317E0,6.469500065E-1,3.495000124E0,3.226950169E0,4.800705945E0
1.152059625E0,6.660000086E-1,3.553050280E0,3.208050251E0,4.833146875E0
1.154553934E0,7.240500450E-1,3.571950197E0,3.150000095E0,4.817216757E0
1.157047048E0,7.429500222E-1,3.610050201E0,2.614050150E0,4.518594403E0
1.159540163E0,7.999500632E-1,3.610050201E0,2.595000029E0,4.517345206E0
1.162033559E0,1.336050034E0,3.648000240E0,2.575950146E0,4.661379045E0
1.164526944E0,1.356000066E0,3.648000240E0,2.518050194E0,4.635430801E0
1.167020789E0,1.336050034E0,3.706050158E0,2.479950190E0,4.655103694E0
1.169514636E0,1.356000066E0,3.706050158E0,1.867050052E0,4.365709546E0
1.172007827E0,1.336050034E0,3.763050079E0,1.885950089E0,4.416150284E0
1.174501020E0,1.356000066E0,3.783000231E0,1.848000050E0,4.423226323E0
1.176995053E0,1.336050034E0,3.840000153E0,1.848000050E0,4.466064828E0
1.179489092E0,1.375050068E0,3.859050274E0,1.810050130E0,4.478762461E0
1.181984784E0,1.375050068E0,3.916950226E0,1.789950132E0,4.520750296E0
1.184480477E0,1.432050109E0,3.936000109E0,1.732950091E0,4.532767410E0
1.186974898E0,1.471050024E0,3.973950148E0,1.714050055E0,4.571021280E0
1.189469323E0,1.528050065E0,3.973950148E0,1.656000137E0,4.568320614E0
1.191964241E0,1.546950102E0,4.012050152E0,1.636950135E0,4.601000629E0
1.194459164E0,1.585050106E0,4.012050152E0,1.579950094E0,4.594036630E0
1.196953355E0,1.566000104E0,4.032000065E0,1.561050057E0,4.598506076E0
1.199447548E0,1.585050106E0,4.012050152E0,1.503000021E0,4.568143969E0
1.201940279E0,1.566000104E0,4.032000065E0,1.483950019E0,4.572908102E0
1.204433010E0,1.585050106E0,3.993000269E0,1.426950097E0,4.526877684E0
1.206925059E0,1.546950102E0,3.993000269E0,1.387950063E0,4.501500988E0
1.209417098E0,1.528050065E0,3.936000109E0,7.560000420E-1,4.289355420E0
1.211909983E0,1.450950027E0,3.897000074E0,7.750500441E-1,4.229960772E0
1.214402866E0,1.432050109E0,3.285000086E0,7.560000420E-1,3.662448517E0
1.216897174E0,1.375050068E0,3.304050207E0,7.560000420E-1,3.657737897E0
1.219391481E0,1.336050034E0,3.265050173E0,6.990000606E-1,3.596412575E0
1.221885033E0,7.240500450E-1,3.265050173E0,6.600000262E-1,3.408870947E0
1.224378572E0,7.429500222E-1,3.208050251E0,6.705000252E-2,3.293638847E0
1.226871496E0,7.240500450E-1,3.189000130E0,8.595000207E-2,3.271292970E0
1.229364419E0,7.429500222E-1,3.112050056E0,6.705000252E-2,3.200207180E0
1.231858304E0,6.850500107E-1,3.073950052E0,6.705000252E-2,3.150072720E0
1.234352187E0,6.660000086E-1,3.016050100E0,9.000000544E-3,3.088720644E0
1.236846010E0,5.890500546E-1,2.997000217E0,-9.000000544E-3,3.054352840E0
1.239339819E0,-6.105000153E-2,2.940000057E0,-6.599999964E-2,2.941374413E0
1.241834011E0,-7.995000482E-2,2.920950174E0,-6.599999964E-2,2.922789408E0
1.244328204E0,-9.900000691E-2,2.844000101E0,-1.050000042E-1,2.847659140E0
1.246822972E0,-1.570500135E-1,2.806050062E0,-8.595000207E-2,2.811755512E0
1.249317741E0,-1.759500057E-1,2.116050005E0,-1.050000042E-1,2.125947090E0
1.251812013E0,-2.329500169E-1,2.116050005E0,-8.595000207E-2,2.130568172E0
1.254306284E0,-2.140500098E-1,2.038950205E0,-6.599999964E-2,2.051217040E0
1.256799245E0,-1.950000077E-1,1.312050104E0,6.030000448E-1,1.457089405E0
1.259292208E0,-1.180500090E-1,1.254000068E0,6.030000448E-1,1.396445856E0
1.261785554E0,4.170000255E-1,6.990000606E-1,1.177950025E0,1.431801790E0
1.264278899E0,4.360500276E-1,6.600000262E-1,1.177950025E0,1.418910118E0
1.266771952E0,4.549500346E-1,6.220500469E-1,1.234950066E0,1.455687968E0
1.269265029E0,4.750500321E-1,-4.695000127E-2,1.867050052E0,1.927109943E0
1.271761647E0,4.170000255E-1,-2.805000171E-2,1.905000091E0,1.950307968E0
1.274258260E0,3.790500164E-1,-6.599999964E-2,1.924950123E0,1.963025188E0
1.276751027E0,-5.010000467E-1,-8.595000207E-2,2.536950111E0,2.587374020E0
1.279243798E0,-5.209500194E-1,-1.429500133E-1,2.557050228E0,2.613489908E0
1.281738242E0,-1.114050031E0,-1.620000005E-1,3.399000168E0,3.580580066E0
1.284232703E0,-1.132950068E0,-2.200500071E-1,4.069950104E0,4.230424530E0
1.286726278E0,-1.726950049E0,-2.580000162E-1,4.740000248E0,5.051388208E0
1.289219857E0,-1.726950049E0,-3.349500299E-1,5.487000465E0,5.762093552E0
1.291714280E0,-1.765950084E0,-9.090000391E-1,6.196050167E0,6.506604217E0
1.294208703E0,-1.804050088E0,-9.280500412E-1,6.943050385E0,7.233382490E0
1.296704126E0,-1.879950047E0,-9.280500412E-1,7.671000481E0,7.952341632E0
1.299199549E0,-2.569950104E0,-9.859500527E-1,8.418000221E0,8.856605939E0
1.301694778E0,-2.626950026E0,-1.004999995E0,9.184050560E0,9.605085950E0
1.304190011E0,-2.647050142E0,-1.579950094E0,9.949950218E0,1.041655539E1
1.306685049E0,-3.259950161E0,-1.561050057E0,1.071600056E1,1.130914764E1
1.309180088E0,-3.240000248E0,-1.599000096E0,1.142505074E1,1.198274540E1
1.311673048E0,-3.298050165E0,-1.618050098E0,1.234395027E1,1.287898790E1
1.314166011E0,-3.336000204E0,-1.695000052E0,1.311105061E1,1.363457262E1
1.316659857E0,-3.412950277E0,-1.732950091E0,1.399200058E1,1.450611684E1
1.319153702E0,-3.967950106E0,-2.346000195E0,1.473900032E1,1.544300733E1
1.321647394E0,-4.006950378E0,-2.326950073E0,1.542795086E1,1.610875587E1
1.324141087E0,-4.006950378E0,-2.346000195E0,1.609905052E1,1.675526174E1
1.326634414E0,-4.045050144E0,-2.346000195E0,1.682700157E1,1.746465372E1
1.329127761E0,-4.045050144E0,-2.383949995E0,1.738199997E1,1.800498740E1
1.331622416E0,-4.063950062E0,-2.383949995E0,1.745895004E1,1.808352411E1
1.334117069E0,-4.063950062E0,-2.422049999E0,1.828200150E1,1.888421550E1
1.336610721E0,-4.083000183E0,-2.442000151E0,1.834005165E1,1.894707761E1
1.339104376E0,-4.063950062E0,-2.499000072E0,1.887600136E1,1.946956904E1
1.341599002E0,-4.083000183E0,-2.536950111E0,1.891394997E1,1.951523788E1
1.344093655E0,-4.063950062E0,-3.169050217E0,1.893405151E1,1.962286615E1
1.346588115E0,-4.063950062E0,-3.169050217E0,1.899105072E1,1.967787023E1
1.349082578E0,-4.006950378E0,-3.208050251E0,1.902900124E1,1.970913813E1
1.351578386E0,-3.967950106E0,-3.226950169E0,1.910595131E1,1.977865544E1
1.354074193E0,-3.298050165E0,-3.283950090E0,1.914405060E1,1.970167852E1
1.356567903E0,-3.316950083E0,-3.304050207E0,1.973805046E1,2.028569796E1
1.359061596E0,-3.259950161E0,-3.342000246E0,1.973805046E1,2.028267430E1
1.361554519E0,-2.647050142E0,-3.342000246E0,1.979595184E1,2.024982838E1
1.364047442E0,-2.626950026E0,-3.379950047E0,2.033205032E1,2.077780545E1
1.366541482E0,-2.608050108E0,-3.361050129E0,2.038905144E1,2.082815407E1
1.369035519E0,-2.569950104E0,-3.399000168E0,2.102100182E1,2.144855154E1
1.371531058E0,-2.569950104E0,-3.399000168E0,2.107905006E1,2.150544576E1
1.374026597E0,-2.532000065E0,-3.457050085E0,2.167305183E1,2.209260952E1
1.376520403E0,-2.532000065E0,-3.495000124E0,2.173005104E1,2.215448416E1
1.379014212E0,-2.512950182E0,-4.069950104E0,2.245800018E1,2.296173305E1
1.381507597E0,-2.512950182E0,-4.069950104E0,2.251500130E1,2.301748674E1
1.384000982E0,-2.493000031E0,-4.126950264E0,2.310900116E1,2.360662412E1
1.386496223E0,-2.493000031E0,-4.165950298E0,2.314800072E1,2.365164113E1
1.388991454E0,-2.455050230E0,-4.242000103E0,2.318595123E1,2.369831579E1
1.391484875E0,-2.436000109E0,-4.279950142E0,2.385600090E1,2.435899934E1
1.393978300E0,-1.822950125E0,-4.357050419E0,2.385600090E1,2.431904222E1
1.396472569E0,-1.842000127E0,-4.375950336E0,2.389500046E1,2.436212127E1
1.398966838E0,-1.785000086E0,-4.414950371E0,2.389500046E1,2.436491451E1
1.401461155E0,-1.765950084E0,-4.394999981E0,2.391405106E1,2.437860624E1
1.403955464E0,-1.038000107E0,-4.414950371E0,2.389500046E1,2.432160105E1
1.406449462E0,-1.038000107E0,-4.394999981E0,2.389500046E1,2.431798750E1
1.408943463E0,-9.799500704E-1,-4.414950371E0,2.383695030E1,2.426215754E1
1.411439003E0,-9.420000315E-1,-4.375950336E0,2.379900169E1,2.421629177E1
1.413934540E0,-3.670500219E-1,-4.357050419E0,2.308995056E1,2.350030704E1
1.416428731E0,-3.670500219E-1,-4.300050259E0,2.307105064E1,2.347122783E1
1.418922924E0,-3.289500177E-1,-4.279950142E0,2.238105011E1,2.278897947E1
1.421416924E0,-3.289500177E-1,-4.222949982E0,2.236200142E1,2.275962702E1
1.423910925E0,-2.910000086E-1,-4.204050064E0,2.165295029E1,2.205921517E1
1.426401808E0,-3.100500107E-1,-4.146000385E0,2.161500168E1,2.201121868E1
1.428892693E0,-2.719500065E-1,-4.126950264E0,2.059995079E1,2.101103633E1
1.431385349E0,-2.910000086E-1,-4.069950104E0,2.056200027E1,2.096294421E1
1.433878002E0,-2.520000041E-1,-4.069950104E0,1.960395050E1,2.002355795E1
1.436372771E0,-2.719500065E-1,-4.030950069E0,1.906800079E1,1.949131010E1
1.438867540E0,-2.520000041E-1,-4.030950069E0,1.899105072E1,1.941576859E1
1.441360308E0,-2.719500065E-1,-3.993000269E0,1.805205154E1,1.849039137E1
1.443853079E0,-2.520000041E-1,-3.993000269E0,1.741995049E1,1.787350637E1
1.446345348E0,-2.719500065E-1,-3.936000109E0,1.688400078E1,1.733884471E1
1.448837617E0,-2.719500065E-1,-3.916950226E0,1.629000092E1,1.675650876E1
1.451329155E0,-3.100500107E-1,-3.859050274E0,1.565805054E1,1.612956747E1
1.453820694E0,-3.289500177E-1,-3.322950125E0,1.496895027E1,1.533687315E1
1.456312886E0,-4.060500264E-1,-3.304050207E0,1.435605049E1,1.473695390E1
1.458805079E0,-4.440000355E-1,-3.304050207E0,1.370400047E1,1.410367019E1
1.461298929E0,-1.114050031E0,-3.226950169E0,1.299600029E1,1.343690211E1
1.463792774E0,-1.095000029E0,-2.518050194E0,1.232505035E1,1.262721141E1
1.466285389E0,-1.153050065E0,-2.479950190E0,1.165500069E1,1.197157961E1
1.468778006E0,-1.171950102E0,-2.442000151E0,1.102305031E1,1.135096779E1
1.471272006E0,-1.248000026E0,-1.752000093E0,1.044795036E1,1.066708372E1
1.473766005E0,-1.287000060E0,-1.752000093E0,1.037205029E1,1.059741953E1
1.476258765E0,-1.344000101E0,-1.675050020E0,9.414000511E0,9.655854932E0
1.478751536E0,-1.918950081E0,-9.859500527E-1,9.337050438E0,9.583056809E0
1.481244575E0,-1.938000083E0,-9.480000734E-1,8.513999939E0,8.783094183E0
1.483737612E0,-1.938000083E0,-9.280500412E-1,8.455950737E0,8.724690485E0
1.486230573E0,-1.957050085E0,-8.710500598E-1,7.900950432E0,8.186195146E0
1.488723536E0,-1.957050085E0,-8.329500556E-1,7.861950397E0,8.144575795E0
1.491215074E0,-1.975950122E0,-7.560000420E-1,7.824000359E0,8.104992076E0
1.493706613E0,-1.975950122E0,-7.180500627E-1,7.096050262E0,7.400939407E0
1.496199344E0,-1.995000124E0,-6.600000262E-1,7.096050262E0,7.400645570E0
1.498692073E0,-1.975950122E0,-6.409500241E-1,7.039050102E0,7.339170400E0
1.501184227E0,-1.995000124E0,-5.839500427E-1,6.406950474E0,6.735728433E0
1.503676382E0,-1.975950122E0,-5.650500059E-1,6.367950439E0,6.691371548E0
1.506169011E0,-1.995000124E0,-5.070000291E-1,6.330000401E0,6.656273702E0
1.508661626E0,-1.975950122E0,-4.879500270E-1,5.679000378E0,6.032704153E0
1.511155318E0,-1.975950122E0,-4.300500154E-1,5.679000378E0,6.028297205E0
1.513649011E0,-1.938000083E0,-4.110000134E-1,5.620950222E0,5.959852912E0
1.516141971E0,-1.938000083E0,-3.349500299E-1,5.583000183E0,5.919284322E0
1.518634934E0,-1.900050044E0,-2.959500253E-1,4.932000160E0,5.293619005E0
1.521128438E0,-1.900050044E0,-2.200500071E-1,4.951050282E0,5.307684153E0
1.523621937E0,-1.842000127E0,3.160500228E-1,4.912950039E0,5.256417998E0
1.526115668E0,-1.822950125E0,3.349500299E-1,4.893000126E0,5.232283336E0
1.528609399E0,-1.765950084E0,3.349500299E-1,4.836000443E0,5.159231677E0
1.531102591E0,-1.746000051E0,3.730500042E-1,4.816950321E0,5.137187254E0
1.533595784E0,-1.689000130E0,3.730500042E-1,4.759050369E0,5.063639814E0
1.536090098E0,-1.689000130E0,4.309500158E-1,4.740000248E0,5.050350652E0
1.538584405E0,-1.630950093E0,4.500000179E-1,4.683000088E0,4.979255772E0
1.541079327E0,-1.593000054E0,5.260500312E-1,4.663950443E0,4.956491859E0
1.543574250E0,-1.536000013E0,5.650500059E-1,4.606050014E0,4.888176990E0
1.546069673E0,-1.516950130E0,6.220500469E-1,4.587000370E0,4.871206868E0
1.548565096E0,-1.459050059E0,6.600000262E-1,4.510050297E0,4.785914833E0
1.551059865E0,-1.440000057E0,7.180500627E-1,4.471950054E0,4.752634358E0
1.553554636E0,-1.381950021E0,7.560000420E-1,3.877950191E0,4.185668359E0
1.556048751E0,-1.381950021E0,8.329500556E-1,3.897000074E0,4.217843197E0
1.558542866E0,-1.306050062E0,8.710500598E-1,3.859050274E0,4.166144979E0
1.561036135E0,-1.267950058E0,9.289500713E-1,3.859050274E0,4.166883080E0
1.563529404E0,-1.210050106E0,9.480000734E-1,3.820950270E0,4.118566057E0
1.566022636E0,-1.191000104E0,1.004999995E0,3.802050114E0,4.109025591E0
1.568515867E0,-1.114050031E0,1.024049997E0,3.744000196E0,4.038232700E0
1.571010637E0,-1.095000029E0,1.101000071E0,3.744000196E0,4.053241134E0
1.573505404E0,-1.018950105E0,1.138950109E0,3.687000275E0,3.991169965E0
1.575999865E0,-9.799500704E-1,1.216050029E0,3.667950153E0,3.986594805E0
1.578494328E0,-9.229500294E-1,1.254000068E0,3.610050201E0,3.931515660E0
1.580987968E0,-9.040500522E-1,1.867050052E0,3.610050201E0,4.163609594E0
1.583481621E0,-8.460000157E-1,1.848000050E0,3.571950197E0,4.109701744E0
1.585974852E0,-8.269500136E-1,1.885950089E0,3.571950197E0,4.123042841E0
