"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.217012950E-1,1.106999993E0,2.785950184E0,7.306950569E0,7.898005700E0
8.241685650E-1,1.087050080E0,2.728950024E0,7.230000496E0,7.803957540E0
8.266358340E-1,1.011000037E0,2.077950001E0,6.694050312E0,7.081688136E0
8.291044110E-1,4.360500276E-1,2.038950205E0,6.675000191E0,6.993074082E0
8.315729880E-1,4.170000255E-1,2.020050049E0,6.675000191E0,6.986423890E0
8.340434780E-1,3.979500234E-1,1.944000125E0,6.637050152E0,6.927332490E0
8.365139770E-1,3.600000143E-1,1.350000024E0,6.616950512E0,6.762849559E0
8.389815140E-1,3.600000143E-1,1.330950022E0,6.579000473E0,6.721924962E0
8.414490550E-1,3.210000098E-1,1.330950022E0,6.579000473E0,6.719949121E0
8.439162860E-1,3.210000098E-1,1.291950107E0,6.541050434E0,6.675141711E0
8.463835170E-1,2.830500007E-1,1.291950107E0,6.541050434E0,6.673424396E0
8.488506900E-1,2.830500007E-1,1.234950066E0,6.502050400E0,6.624339844E0
8.513178830E-1,2.449500114E-1,1.216050029E0,6.522000313E0,6.638920564E0
8.537864980E-1,2.639999986E-1,1.158000112E0,6.502050400E0,6.609638391E0
8.562551130E-1,2.260500044E-1,1.138950109E0,6.522000313E0,6.624559913E0
8.587256130E-1,2.449500114E-1,1.081950068E0,6.502050400E0,6.596004538E0
8.611961120E-1,2.260500044E-1,1.063050032E0,6.522000313E0,6.611933307E0
8.636622150E-1,2.449500114E-1,9.859500527E-1,6.502050400E0,6.580938946E0
8.661283340E-1,2.260500044E-1,4.500000179E-1,6.522000313E0,6.541413204E0
8.685982210E-1,2.639999986E-1,4.110000134E-1,6.502050400E0,6.520373947E0
8.710681020E-1,2.639999986E-1,3.919500113E-1,6.522000313E0,6.539098477E0
8.735376400E-1,3.019500077E-1,3.349500299E-1,6.522000313E0,6.537572440E0
8.760071790E-1,3.019500077E-1,3.160500228E-1,6.559950352E0,6.574496942E0
8.784761220E-1,3.210000098E-1,2.389500141E-1,6.559950352E0,6.572144759E0
8.809450450E-1,3.019500077E-1,-2.959500253E-1,6.616950512E0,6.630444503E0
8.834130450E-1,3.019500077E-1,-3.160500228E-1,6.637050152E0,6.651428128E0
8.858810460E-1,2.830500007E-1,-3.160500228E-1,6.694050312E0,6.707481979E0
8.883523930E-1,2.830500007E-1,-3.540000021E-1,6.712950230E0,6.728234099E0
8.908237380E-1,2.260500044E-1,-3.730500042E-1,6.771000385E0,6.785035824E0
8.932957660E-1,2.059500068E-1,-4.300500154E-1,6.790050507E0,6.806771944E0
8.957677670E-1,-5.209500194E-1,-4.500000179E-1,7.441050529E0,7.472825565E0
8.982380720E-1,-5.209500194E-1,-5.070000291E-1,7.441050529E0,7.476474499E0
9.007083810E-1,-5.590500236E-1,-5.070000291E-1,7.498050213E0,7.535936767E0
9.031765730E-1,-1.095000029E0,-5.449500084E-1,7.537050247E0,7.635648106E0
9.056447660E-1,-1.114050031E0,-5.260500312E-1,8.188050270E0,8.280217590E0
9.081140030E-1,-1.095000029E0,-5.449500084E-1,8.188050270E0,8.278898647E0
9.105832320E-1,-1.114050031E0,-5.260500312E-1,8.226000786E0,8.317747594E0
9.130527320E-1,-1.057050109E0,-5.449500084E-1,8.206950188E0,8.292668860E0
9.155222330E-1,-1.038000107E0,-5.260500312E-1,8.226000786E0,8.307903573E0
9.179904240E-1,-9.990000725E-1,-5.650500059E-1,8.188050270E0,8.268098323E0
9.204586170E-1,-9.610500336E-1,-5.839500427E-1,8.149950027E0,8.227168424E0
9.229264200E-1,-8.839500546E-1,-6.409500241E-1,7.498050213E0,7.577132810E0
9.253942270E-1,-2.910000086E-1,-1.197000027E0,7.498050213E0,7.598568751E0
9.278626900E-1,-2.719500065E-1,-1.216050029E0,7.422000408E0,7.525876995E0
9.303311510E-1,-2.910000086E-1,-1.234950066E0,6.808950424E0,6.926152507E0
9.327988430E-1,-2.719500065E-1,-1.291950107E0,6.771000385E0,6.898517094E0
9.352665360E-1,-2.910000086E-1,-1.828950047E0,6.751050472E0,7.000458682E0
9.377308230E-1,-2.910000086E-1,-1.848000050E0,6.694050312E0,6.950546365E0
9.401951320E-1,-3.100500107E-1,-1.848000050E0,6.675000191E0,6.933026954E0
9.426612880E-1,-3.100500107E-1,-1.905000091E0,6.616950512E0,6.892691088E0
9.451274390E-1,-3.480000198E-1,-1.924050093E0,6.616950512E0,6.899790348E0
9.475956320E-1,-3.480000198E-1,-1.981950045E0,6.579000473E0,6.879860261E0
9.500638250E-1,-4.060500264E-1,-2.001000166E0,6.598050117E0,6.906746241E0
9.525325550E-1,-4.249500334E-1,-2.059050083E0,6.598050117E0,6.924921308E0
9.550012860E-1,-4.630500078E-1,-2.059050083E0,7.173000336E0,7.477033929E0
9.574691690E-1,-4.440000355E-1,-2.097000122E0,7.173000336E0,7.486419662E0
9.599370560E-1,-4.630500078E-1,-2.097000122E0,7.747050285E0,8.039192307E0
9.624059790E-1,-4.440000355E-1,-2.116050005E0,7.747050285E0,8.043108341E0
9.648749020E-1,-4.440000355E-1,-2.097000122E0,7.804950237E0,8.093935616E0
9.673422750E-1,1.300500035E-1,-2.116050005E0,8.437050819E0,8.699333719E0
9.698096600E-1,1.300500035E-1,-2.116050005E0,8.475000381E0,8.736144006E0
9.722788920E-1,7.429500222E-1,-2.154000044E0,8.475000381E0,8.775951367E0
9.747481230E-1,7.240500450E-1,-2.173050165E0,8.533050537E0,8.835120087E0
9.772168520E-1,7.810500264E-1,-2.230950117E0,8.551950455E0,8.872600191E0
9.796855830E-1,1.336050034E0,-2.806050062E0,8.608950615E0,9.152757909E0
9.821546560E-1,1.393950105E0,-2.844000101E0,8.629050255E0,9.191949835E0
9.846237330E-1,1.413000107E0,-2.863050222E0,8.686050415E0,9.254247549E0
9.870928090E-1,1.489950061E0,-3.438000202E0,8.704950333E0,9.477128092E0
9.895618860E-1,2.179050207E0,-3.418050051E0,8.782050133E0,9.672421129E0
9.920323480E-1,2.197950125E0,-3.475950241E0,8.800950050E0,9.714419006E0
9.945028090E-1,2.218050003E0,-3.514050245E0,8.857950211E0,9.784251472E0
9.969693310E-1,2.275050163E0,-4.204050064E0,8.878050804E0,1.008313822E1
9.994358340E-1,2.313000202E0,-4.204050064E0,8.916000366E0,1.012517009E1
1.001904720E0,2.887950182E0,-4.261050224E0,8.916000366E0,1.029523520E1
1.004373603E0,2.869050026E0,-4.300050259E0,8.935050011E0,1.032264496E1
1.006841178E0,2.850000143E0,-4.375950336E0,8.916000366E0,1.033278785E1
1.009308757E0,2.811000109E0,-4.414950371E0,8.935050011E0,1.035512564E1
1.011779013E0,2.275050163E0,-4.471950054E0,8.896950722E0,1.021420201E1
1.014249280E0,2.256000042E0,-4.491000175E0,8.878050804E0,1.020188242E1
1.016718702E0,2.236950159E0,-4.549050331E0,8.800950050E0,1.015650170E1
1.019188127E0,2.179050207E0,-4.549050331E0,8.226000786E0,9.649311253E0
1.021658127E0,2.140950203E0,-4.567950249E0,8.206950188E0,9.633476456E0
1.024128126E0,2.064000130E0,-4.549050331E0,8.206950188E0,9.607704556E0
1.026596621E0,2.044950008E0,-4.567950249E0,8.149950027E0,9.563978014E0
1.029065084E0,1.969050050E0,-4.528950214E0,8.110950470E0,9.496107922E0
1.031534892E0,1.948950052E0,-4.528950214E0,7.537050247E0,9.006493368E0
1.034004699E0,1.891950130E0,-4.471950054E0,7.555950165E0,8.981658838E0
1.036473659E0,1.891950130E0,-4.434000015E0,7.518000126E0,8.930854233E0
1.038942622E0,1.873050094E0,-3.820950270E0,7.518000126E0,8.638767476E0
1.041410789E0,1.873050094E0,-3.820950270E0,7.498050213E0,8.621411405E0
1.043878944E0,1.854000092E0,-3.781950235E0,7.498050213E0,8.600070983E0
1.046348752E0,1.873050094E0,-3.763050079E0,7.479000568E0,8.579295545E0
1.048818559E0,1.873050094E0,-3.706050158E0,7.498050213E0,8.571107362E0
1.051285211E0,1.891950130E0,-3.667950153E0,7.479000568E0,8.542176721E0
1.053751866E0,1.873050094E0,-3.591000080E0,7.518000126E0,8.539550581E0
1.056220353E0,1.891950130E0,-3.553050280E0,7.537050247E0,8.544633872E0
1.058688814E0,1.873050094E0,-3.475950241E0,7.594050407E0,8.559214235E0
1.061154620E0,1.873050094E0,-3.438000202E0,8.131050110E0,9.024529790E0
1.063620429E0,1.834050059E0,-3.361050129E0,8.169000626E0,9.021805186E0
1.066088431E0,1.834050059E0,-2.824950218E0,8.188050270E0,8.853713943E0
1.068556430E0,1.795950055E0,-2.806050062E0,8.782050133E0,9.392750294E0
1.071024298E0,1.795950055E0,-2.824950218E0,8.782050133E0,9.398413955E0
1.073492183E0,1.777050138E0,-2.785950184E0,8.839050293E0,9.436537273E0
1.075960800E0,1.795950055E0,-2.785950184E0,8.878050804E0,9.476641869E0
1.078429415E0,1.758000135E0,-2.767050028E0,9.529050827E0,1.007719902E1
1.080898337E0,1.777050138E0,-2.785950184E0,9.529050827E0,1.008574416E1
1.083367260E0,1.720050097E0,-2.767050028E0,9.586050034E0,1.012459843E1
1.085834942E0,1.699950099E0,-2.785950184E0,9.604950905E0,1.014428069E1
1.088302635E0,1.106999993E0,-2.767050028E0,9.663000107E0,1.011215041E1
1.090770021E0,1.126049995E0,-2.806050062E0,9.700950623E0,1.016121787E1
1.093237406E0,1.068000078E0,-2.806050062E0,9.759000778E0,1.021041808E1
1.095704790E0,1.048950076E0,-2.863050222E0,9.759000778E0,1.022425787E1
1.098172175E0,9.730500579E-1,-2.881950140E0,9.778050423E0,1.024025064E1
1.100637221E0,4.360500276E-1,-2.940000057E0,9.759000778E0,1.020156048E1
1.103102260E0,4.170000255E-1,-2.977950096E0,9.759000778E0,1.021176635E1
1.105567337E0,4.360500276E-1,-3.055050135E0,9.700950623E0,1.017997613E1
1.108032414E0,4.170000255E-1,-3.073950052E0,9.663000107E0,1.014872549E1
1.110497991E0,4.360500276E-1,-3.130950212E0,9.088050842E0,9.622144094E0
1.112963568E0,4.170000255E-1,-3.130950212E0,9.106950760E0,9.639154029E0
1.115432642E0,4.360500276E-1,-3.150000095E0,9.069000244E0,9.610380099E0
1.117901717E0,4.360500276E-1,-3.130950212E0,9.069000244E0,9.604152971E0
1.120368946E0,4.750500321E-1,-3.130950212E0,9.031050682E0,9.570182767E0
1.122836179E0,4.939500093E-1,-3.073950052E0,9.031050682E0,9.552645286E0
1.125301525E0,5.320500135E-1,-2.536950111E0,8.992050171E0,9.358213471E0
1.127766872E0,5.509500504E-1,-2.499000072E0,9.012000084E0,9.368281210E0
1.130233501E0,6.280500293E-1,-2.499000072E0,8.992050171E0,9.353951811E0
1.132700154E0,6.469500065E-1,-2.442000151E0,9.012000084E0,9.359383236E0
1.135166153E0,7.039500475E-1,-2.403000116E0,8.992050171E0,9.334180280E0
1.137632154E0,7.240500450E-1,-1.714050055E0,9.031050682E0,9.220742512E0
1.140098886E0,7.810500264E-1,-1.732950091E0,9.012000084E0,9.210282334E0
1.142565617E0,7.999500632E-1,-1.695000052E0,9.031050682E0,9.223492923E0
1.145031664E0,8.770500422E-1,-1.675050020E0,9.012000084E0,9.208211274E0
1.147497703E0,8.959500194E-1,-1.599000096E0,9.031050682E0,9.215172498E0
1.149965974E0,9.529500604E-1,-1.063050032E0,9.012000084E0,9.124381332E0
1.152434241E0,1.489950061E0,-1.042950034E0,9.031050682E0,9.212359762E0
1.154903664E0,1.528050065E0,-1.042950034E0,9.012000084E0,9.199936265E0
1.157373087E0,1.509000063E0,-1.004999995E0,9.031050682E0,9.211242186E0
1.159842284E0,1.528050065E0,-1.004999995E0,9.012000084E0,9.195711365E0
1.162311477E0,1.528050065E0,-9.670500755E-1,9.049950600E0,9.228853055E0
1.164779939E0,1.546950102E0,-9.670500755E-1,9.049950600E0,9.232001209E0
1.167248400E0,1.546950102E0,-9.280500412E-1,9.088050842E0,9.265365595E0
1.169716862E0,1.566000104E0,-9.480000734E-1,9.106950760E0,9.289112585E0
1.172185323E0,1.546950102E0,-9.280500412E-1,9.145950317E0,9.322163842E0
1.174654588E0,1.566000104E0,-9.480000734E-1,9.164999962E0,9.346030428E0
1.177123819E0,1.546950102E0,-9.480000734E-1,9.222000122E0,9.398778910E0
1.179590893E0,1.566000104E0,-1.004999995E0,9.241950035E0,9.427408009E0
1.182057972E0,1.546950102E0,-1.042950034E0,9.280050278E0,9.465734654E0
1.184526627E0,1.546950102E0,-1.714050055E0,9.298950195E0,9.581309772E0
1.186995280E0,1.509000063E0,-1.714050055E0,9.355950356E0,9.630620740E0
1.189463726E0,1.471050024E0,-1.752000093E0,9.376049995E0,9.651103876E0
1.191932189E0,1.393950105E0,-1.789950132E0,9.433050156E0,9.702033478E0
1.194400458E0,7.429500222E-1,-1.867050052E0,9.451950073E0,9.663188440E0
1.196868727E0,7.039500475E-1,-1.885950089E0,9.510000229E0,9.720723109E0
1.199337035E0,7.039500475E-1,-1.944000125E0,9.510000229E0,9.732152203E0
1.201805342E0,6.469500065E-1,-1.963050127E0,9.547950745E0,9.769108124E0
1.204272764E0,6.090000272E-1,-2.001000166E0,9.529050827E0,9.755905512E0
1.206740189E0,5.320500135E-1,-1.981950045E0,9.547950745E0,9.765990304E0
1.209208650E0,5.130000114E-1,-2.001000166E0,9.529050827E0,9.750383600E0
1.211677111E0,4.549500346E-1,-1.963050127E0,9.529050827E0,9.739782082E0
1.214144187E0,4.360500276E-1,-1.963050127E0,9.490950584E0,9.701641532E0
1.216611266E0,3.979500234E-1,-1.905000091E0,9.471000671E0,9.668880146E0
1.219077886E0,4.170000255E-1,-1.867050052E0,9.414000511E0,9.606412990E0
1.221544501E0,3.979500234E-1,-1.291950107E0,9.394950867E0,9.491712232E0
1.224012810E0,4.170000255E-1,-1.291950107E0,9.337050438E0,9.435228401E0
1.226481117E0,3.979500234E-1,-1.234950066E0,9.318000793E0,9.407901183E0
1.228948346E0,4.549500346E-1,-1.216050029E0,9.280050278E0,9.370437042E0
1.231415579E0,4.549500346E-1,-1.138950109E0,9.298950195E0,9.379480882E0
1.233884642E0,4.939500093E-1,-1.101000071E0,9.280050278E0,9.358179359E0
1.236353717E0,4.939500093E-1,-4.690500200E-1,9.298950195E0,9.323865575E0
1.238822601E0,5.320500135E-1,-4.879500270E-1,9.298950195E0,9.326931284E0
1.241291486E0,5.509500504E-1,-4.690500200E-1,9.337050438E0,9.365044835E0
1.243759832E0,5.890500546E-1,-4.879500270E-1,9.337050438E0,9.368328884E0
1.246228179E0,6.090000272E-1,-4.690500200E-1,9.376049995E0,9.407507772E0
1.248693694E0,6.660000086E-1,-4.879500270E-1,9.376049995E0,9.412330464E0
1.251159195E0,6.850500107E-1,-4.690500200E-1,9.433050156E0,9.469516180E0
1.253627196E0,7.429500222E-1,-5.070000291E-1,9.451950073E0,9.494650281E0
1.256095195E0,7.810500264E-1,-5.070000291E-1,9.510000229E0,9.555479712E0
1.258562617E0,1.356000066E0,-5.650500059E-1,9.547950745E0,9.660299225E0
1.261030040E0,1.336050034E0,-6.030000448E-1,1.014195061E1,1.024733140E1
1.263496179E0,1.356000066E0,-1.312050104E0,1.014195061E1,1.031597663E1
1.265962334E0,1.317000031E0,-1.312050104E0,1.018005085E1,1.034840084E1
1.268429681E0,1.317000031E0,-1.387950063E0,1.018005085E1,1.035829763E1
1.270897026E0,1.279050112E0,-2.059050083E0,1.023795033E1,1.052099251E1
1.273364564E0,1.279050112E0,-2.116050005E0,1.025700092E1,1.055081536E1
1.275832103E0,1.222050071E0,-2.691000223E0,1.029495049E1,1.071078401E1
1.278300521E0,1.183050036E0,-2.748000145E0,1.029495049E1,1.072087299E1
1.280768984E0,1.126049995E0,-2.785950184E0,1.035195065E1,1.077925736E1
1.283238098E0,1.106999993E0,-3.399000168E0,1.037205029E1,1.097078294E1
1.285707213E0,5.320500135E-1,-3.379950047E0,1.042905045E1,1.097598436E1
1.288175482E0,5.509500504E-1,-3.418050051E0,1.044795036E1,1.100664703E1
1.290643753E0,5.320500135E-1,-3.438000202E0,1.050600052E1,1.106702171E1
1.293112258E0,5.509500504E-1,-3.495000124E0,1.052505016E1,1.110383955E1
1.295580757E0,5.320500135E-1,-3.495000124E0,1.058205032E1,1.115696608E1
1.298048872E0,5.509500504E-1,-3.532950163E0,1.060095024E1,1.118773564E1
1.300516989E0,5.320500135E-1,-3.514050245E0,1.063995075E1,1.121785088E1
1.302984989E0,5.509500504E-1,-3.532950163E0,1.063995075E1,1.122469754E1
1.305452988E0,5.320500135E-1,-3.514050245E0,1.065900040E1,1.123592078E1
1.307922681E0,5.700000525E-1,-3.532950163E0,1.063995075E1,1.122564871E1
1.310392372E0,5.700000525E-1,-3.495000124E0,1.063995075E1,1.121376288E1
1.312861487E0,6.090000272E-1,-3.475950241E0,1.060095024E1,1.117288043E1
1.315330604E0,5.890500546E-1,-3.418050051E0,1.058205032E1,1.113597033E1
1.317799219E0,6.090000272E-1,-3.379950047E0,1.052505016E1,1.107120699E1
1.320267834E0,5.890500546E-1,-2.785950184E0,1.050600052E1,1.088506065E1
1.322736296E0,5.890500546E-1,-2.806050062E0,1.044795036E1,1.083423111E1
1.325204757E0,5.700000525E-1,-2.767050028E0,1.042905045E1,1.080493217E1
1.327674297E0,5.700000525E-1,-2.748000145E0,1.039095020E1,1.076328254E1
1.330143834E0,5.320500135E-1,-2.671050072E0,1.039095020E1,1.074194730E1
1.332612410E0,5.130000114E-1,-2.059050083E0,1.037205029E1,1.058689205E1
1.335080989E0,4.549500346E-1,-2.020050049E0,1.039095020E1,1.059525497E1
1.337551185E0,4.360500276E-1,-2.001000166E0,1.037205029E1,1.057230194E1
1.340021376E0,3.790500164E-1,-1.944000125E0,1.039095020E1,1.057802730E1
1.342488759E0,3.790500164E-1,-1.905000091E0,1.037205029E1,1.055235194E1
1.344956146E0,3.210000098E-1,-1.312050104E0,1.039095020E1,1.047837595E1
1.347425186E0,2.830500007E-1,-1.330950022E0,1.035195065E1,1.044099743E1
1.349894223E0,2.260500044E-1,-1.291950107E0,1.035195065E1,1.043470727E1
1.352362549E0,2.059500068E-1,-1.273050070E0,1.031400013E1,1.039430953E1
1.354830896E0,1.489500105E-1,-1.216050029E0,1.029495049E1,1.036759226E1
1.357299974E0,1.300500035E-1,-1.197000027E0,1.023795033E1,1.030850857E1
1.359769051E0,7.200000435E-2,-1.138950109E0,1.021800041E1,1.028153314E1
1.362238088E0,-4.819500148E-1,-1.120050073E0,1.016100025E1,1.023390024E1
1.364707127E0,-5.010000467E-1,-1.063050032E0,1.014195061E1,1.020981090E1
1.367175891E0,-4.819500148E-1,-1.063050032E0,1.008405018E1,1.015137524E1
1.369644660E0,-5.010000467E-1,-1.024049997E0,1.006500053E1,1.012935907E1
1.372112545E0,-4.819500148E-1,-1.024049997E0,1.002705002E1,1.009072278E1
1.374580430E0,-5.010000467E-1,-9.859500527E-1,1.000800037E1,1.006892100E1
1.377049816E0,-4.819500148E-1,-9.859500527E-1,9.949950218E0,1.001028884E1
1.379519199E0,-4.819500148E-1,-9.480000734E-1,9.931050301E0,9.987829596E0
1.381987592E0,-4.440000355E-1,-9.480000734E-1,9.874050140E0,9.929386000E0
1.384456017E0,-4.440000355E-1,-9.090000391E-1,9.853950500E0,9.905743666E0
1.386925594E0,-4.060500264E-1,-9.090000391E-1,9.796950340E0,9.847405428E0
1.389395171E0,-3.859500289E-1,-8.710500598E-1,9.759000778E0,9.805395546E0
1.391862515E0,-3.480000198E-1,-8.710500598E-1,9.184050560E0,9.231826304E0
1.394329862E0,-3.289500177E-1,-8.329500556E-1,9.184050560E0,9.227610666E0
1.396799763E0,-2.719500065E-1,-8.329500556E-1,9.145950317E0,9.187827263E0
1.399269646E0,-2.520000041E-1,-7.939500213E-1,9.145950317E0,9.183804650E0
1.401738568E0,-1.950000077E-1,-8.140500188E-1,9.106950760E0,9.145340594E0
1.404207493E0,-1.759500057E-1,-7.939500213E-1,9.106950760E0,9.143186927E0
1.406677301E0,-1.369500011E-1,-8.140500188E-1,9.069000244E0,9.106492089E0
1.409147108E0,-9.900000691E-2,-7.939500213E-1,9.069000244E0,9.104225561E0
1.411616198E0,-2.295000106E-2,-8.140500188E-1,9.031050682E0,9.067694335E0
1.414085315E0,-3.000000026E-3,-7.939500213E-1,9.049950600E0,9.084710865E0
1.416554046E0,5.295000225E-2,-8.140500188E-1,9.031050682E0,9.067819890E0
1.419022777E0,7.200000435E-2,-7.939500213E-1,9.049950600E0,9.084995679E0
1.421491700E0,1.300500035E-1,-8.140500188E-1,9.012000084E0,9.049626288E0
1.423960623E0,1.489500105E-1,-8.140500188E-1,9.012000084E0,9.049917627E0
1.426428356E0,1.870500147E-1,-8.520000577E-1,8.973000526E0,9.015299787E0
1.428896089E0,1.870500147E-1,-8.329500556E-1,8.973000526E0,9.013519399E0
1.431362819E0,2.260500044E-1,-8.520000577E-1,8.935050011E0,8.978425329E0
1.433829550E0,2.260500044E-1,-8.329500556E-1,8.935050011E0,8.976637627E0
1.436296473E0,2.639999986E-1,-8.520000577E-1,8.896950722E0,8.941550886E0
1.438763396E0,2.639999986E-1,-8.329500556E-1,8.896950722E0,8.939755810E0
1.441229915E0,3.019500077E-1,-8.520000577E-1,8.857950211E0,8.903951923E0
1.443696416E0,3.019500077E-1,-8.329500556E-1,8.878050804E0,8.922150284E0
1.446163647E0,3.210000098E-1,-8.520000577E-1,8.857950211E0,8.904618298E0
1.448630878E0,3.210000098E-1,-8.329500556E-1,8.878050804E0,8.922815300E0
1.451099339E0,3.400500119E-1,-8.520000577E-1,8.857950211E0,8.905325375E0
1.453567800E0,3.400500119E-1,-8.329500556E-1,8.878050804E0,8.923520936E0
1.456033948E0,3.979500234E-1,-8.520000577E-1,8.878050804E0,8.927712719E0
1.458500103E0,4.170000255E-1,-8.329500556E-1,8.916000366E0,8.964527726E0
1.460967605E0,4.750500321E-1,-8.329500556E-1,8.916000366E0,8.967415506E0
1.463435104E0,5.130000114E-1,-7.939500213E-1,8.973000526E0,9.022652830E0
1.465904796E0,5.890500546E-1,-7.939500213E-1,8.992050171E0,9.046231419E0
1.468374487E0,1.240950108E0,-7.560000420E-1,9.049950600E0,9.165865976E0
1.470841448E0,1.260000110E0,-7.369500399E-1,9.586050034E0,9.696548401E0
1.473308411E0,1.260000110E0,-6.790500283E-1,9.625050545E0,9.730894471E0
1.475776681E0,1.317000031E0,-6.600000262E-1,9.625050545E0,9.737129305E0
1.478244950E0,1.336050034E0,-6.030000448E-1,9.682050705E0,9.792381968E0
1.480715565E0,1.393950105E0,-5.839500427E-1,9.700950623E0,9.817970133E0
1.483186180E0,1.393950105E0,-5.260500312E-1,9.778050423E0,9.890909746E0
1.485657275E0,1.413000107E0,-5.260500312E-1,9.816000938E0,9.931121405E0
1.488128392E0,1.393950105E0,-4.879500270E-1,1.041000080E1,1.051424314E1
1.490598544E0,1.375050068E0,-5.070000291E-1,1.039095020E1,1.049379139E1
1.493068699E0,1.336050034E0,-4.879500270E-1,1.041000080E1,1.050672364E1
1.495538853E0,1.317000031E0,-5.070000291E-1,1.039095020E1,1.048634275E1
1.498009006E0,1.240950108E0,-4.879500270E-1,1.041000080E1,1.049505451E1
1.500476086E0,1.201950073E0,-5.260500312E-1,1.039095020E1,1.047345496E1
1.502943165E0,4.939500093E-1,-5.260500312E-1,1.041000080E1,1.043498117E1
1.505411319E0,5.130000114E-1,-5.650500059E-1,1.039095020E1,1.041893932E1
1.507879472E0,4.750500321E-1,-5.650500059E-1,1.041000080E1,1.043614252E1
1.510349434E0,4.549500346E-1,-6.030000448E-1,1.039095020E1,1.041837006E1
1.512819395E0,3.979500234E-1,-5.839500427E-1,1.041000080E1,1.043395795E1
1.515288371E0,3.979500234E-1,-6.030000448E-1,1.037205029E1,1.039718233E1
1.517757334E0,3.210000098E-1,-5.839500427E-1,1.037205029E1,1.039343378E1
1.520228258E0,2.830500007E-1,-6.030000448E-1,1.031400013E1,1.033548862E1
1.522699179E0,2.260500044E-1,-5.839500427E-1,1.029495049E1,1.031397604E1
1.525165754E0,2.059500068E-1,-6.030000448E-1,1.023795033E1,1.025776054E1
1.527632333E0,1.489500105E-1,-5.839500427E-1,1.021800041E1,1.023575675E1
1.530098834E0,1.300500035E-1,-6.030000448E-1,1.016100025E1,1.017970767E1
1.532565333E0,7.200000435E-2,-5.839500427E-1,1.014195061E1,1.015900309E1
1.535033296E0,7.200000435E-2,-6.030000448E-1,1.008405018E1,1.010231959E1
1.537501257E0,1.500000060E-2,-5.839500427E-1,1.006500053E1,1.008193723E1
1.539969910E0,1.500000060E-2,-6.030000448E-1,1.002705002E1,1.004517626E1
1.542438565E0,-4.200000316E-2,-5.839500427E-1,1.004595089E1,1.006299612E1
1.544908988E0,-7.995000482E-2,-6.220500469E-1,1.002705002E1,1.004664473E1
1.547379411E0,-1.369500011E-1,-6.030000448E-1,1.004595089E1,1.006496367E1
1.549848524E0,-1.570500135E-1,-6.220500469E-1,1.002705002E1,1.004755408E1
1.552317641E0,-2.140500098E-1,-6.030000448E-1,1.004595089E1,1.006630795E1
1.554786256E0,-2.140500098E-1,-6.409500241E-1,1.002705002E1,1.004979435E1
1.557254871E0,-2.719500065E-1,-6.409500241E-1,1.004595089E1,1.007004980E1
1.559722996E0,-3.100500107E-1,-6.600000262E-1,1.002705002E1,1.005352988E1
